area_type,availability,Location,Size,society,total_sqft,bath,balcony,Price,No. of Bedrooms,target_column_name
Gazipur,28-Apr,Baria,6 BHK,,,2,1,1160,2b,
Gazipur,29-Apr,Baria,6 BHK,,,2,1,1490,3b,
Gazipur,30-Apr,Baria,6 BHK,,,2,1,1100,2b,
Gazipur,1-May,Baria,6 BHK,,,2,1,1235,2b,
Gazipur,2-May,Baria,6 BHK,,,2,1,1576,3b,
Gazipur,3-May,Baria,6 BHK,,,2,1,1060,2b,
Gazipur,4-May,Baria,6 BHK,,,2,1,1264,3b,
Gazipur,5-May,Baria,6 BHK,,,2,1,1759,3b,
Gazipur,6-May,Baria,6 BHK,,,2,1,1728,3b,
Gazipur,7-May,Baria,6 BHK,,,2,1,1653,3b,
Gazipur,8-May,Baria,6 BHK,,,2,1,1634,3b,
Gazipur,9-May,Baria,6 BHK,,,2,1,1631,3b,
Gazipur,10-May,Baria,6 BHK,,,2,1,1614,3b,
Gazipur,11-May,Baria,6 BHK,,,2,1,1598,3b,
Gazipur,12-May,Baria,6 BHK,,,2,1,1376,2b,
Gazipur,13-May,Baria,6 BHK,,,2,1,1375,2b,
Gazipur,14-May,Baria,6 BHK,,,2,1,1372,2b,
Gazipur,15-May,Baria,6 BHK,,,2,1,1368,2b,
Gazipur,16-May,Baria,6 BHK,,,2,1,1358,2b,
Gazipur,17-May,Baria,6 BHK,,,2,1,1210,2b,
Gazipur,18-May,Baria,6 BHK,,,2,1,1235,2b,
Gazipur,19-May,Baria,6 BHK,,,2,1,1241,2b,
Gazipur,20-May,Baria,6 BHK,,,2,1,1227,2b,
Gazipur,21-May,Baria,6 BHK,,,2,1,644,1b,
Gazipur,22-May,Baria,6 BHK,,,2,1,1368,2b,
Gazipur,23-May,Baria,6 BHK,,,2,1,1220,2b,
Gazipur,24-May,Baria,6 BHK,,,2,1,1197,2b,
Gazipur,25-May,Baria,6 BHK,,,2,1,644,1b,
Gazipur,26-May,Baria,6 BHK,,,2,1,1204,3b,
Gazipur,27-May,Baria,6 BHK,,,2,1,721,2b,
Gazipur,28-May,Baria,6 BHK,,,2,1,956,3b,
Gazipur,29-May,Baria,6 BHK,,,2,1,2170,3b,
Gazipur,30-May,Baria,6 BHK,,,2,1,1691,3b,
Gazipur,31-May,Baria,6 BHK,,,2,1,1225,2b,
Gazipur,1-Jun,Baria,6 BHK,,,2,1,1253,3b,
Gazipur,2-Jun,Baria,6 BHK,,,2,1,427,1b,
Gazipur,3-Jun,Baria,6 BHK,,,2,1,1746,4b,
Gazipur,4-Jun,Baria,6 BHK,,,2,1,810,2b,
Gazipur,5-Jun,Baria,6 BHK,,,2,1,1433,3b,
Gazipur,6-Jun,Baria,6 BHK,,,2,1,1408,2b,
Gazipur,7-Jun,Baria,6 BHK,,,2,1,2494,4b,
Gazipur,8-Jun,Baria,6 BHK,,,2,1,1038,8b,
Gazipur,9-Jun,Baria,6 BHK,,,2,1,910,2b,
Gazipur,10-Jun,Baria,6 BHK,,,2,1,1162,2b,
Gazipur,11-Jun,Baria,6 BHK,,,2,1,1144,2b,
Gazipur,12-Jun,Baria,6 BHK,,,2,1,1899,3b,
Gazipur,13-Jun,Baria,6 BHK,,,2,1,1271,2b,
Gazipur,14-Jun,Baria,7 BHK,,,2,1,1192,2b,
Gazipur,15-Jun,Baria,7 BHK,,,2,1,1233,2b,
Gazipur,16-Jun,Baria,7 BHK,,,2,1,1937,3b,
Gazipur,17-Jun,Baria,7 BHK,,,2,1,1675,3b,
Gazipur,18-Jun,Baria,7 BHK,,,2,1,1205,2b,
Gazipur,19-Jun,Baria,7 BHK,,,2,1,1269,2b,
Sirajganj,20-Jun,,7 BHK,,,2,1,1171,2b,
Sirajganj,21-Jun,Bianjai,7 BHK,,,2,1,1197,2b,
Sirajganj,22-Jun,Bianjai,7 BHK,,,2,1,969,9b,
Sirajganj,23-Jun,Bianjai,7 BHK,,,2,1,1685,8b,
Sirajganj,24-Jun,Bianjai,7 BHK,,,2,1,1585,8b,
Sirajganj,25-Jun,Bianjai,7 BHK,,,2,1,1463,6b,
Sirajganj,26-Jun,Bianjai,7 BHK,,,2,1,1277,2b,
Sirajganj,27-Jun,Bianjai,7 BHK,,,2,1,1111,2b,
Sirajganj,28-Jun,Bianjai,7 BHK,,,2,1,1443,3b,
Sirajganj,29-Jun,Bianjai,7 BHK,,,2,1,1109,2b,
Sirajganj,30-Jun,Bianjai,7 BHK,,,2,1,1089,2b,
Sirajganj,1-Jul,Bianjai,7 BHK,,,2,1,1544,3b,
Sirajganj,2-Jul,Bianjai,7 BHK,,,2,1,1647,3b,
Sirajganj,3-Jul,Bianjai,7 BHK,,,2,1,1082,2b,
Sirajganj,4-Jul,Bianjai,7 BHK,,,2,1,1128,2b,
Sirajganj,5-Jul,Bianjai,7 BHK,,,2,1,1095,2b,
Sirajganj,6-Jul,Bianjai,7 BHK,,,2,1,1496,3b,
Sirajganj,7-Jul,Bianjai,7 BHK,,,2,1,1401,3b,
Sirajganj,8-Jul,Bianjai,7 BHK,,,2,1,486,1b,
Sirajganj,9-Jul,Bianjai,7 BHK,,,2,1,1144,2b,
Sirajganj,10-Jul,Bianjai,7 BHK,,,2,1,1233,2b,
Sirajganj,11-Jul,Bianjai,7 BHK,,,2,1,891,2b,
Sirajganj,12-Jul,Bianjai,7 BHK,,,2,1,1143,2b,
Sirajganj,13-Jul,Bianjai,7 BHK,,,2,1,1213,3b,
Sirajganj,14-Jul,Bianjai,7 BHK,,,2,1,1162,2b,
Sirajganj,15-Jul,Bianjai,7 BHK,,,2,1,1192,2b,
Sirajganj,16-Jul,Bianjai,7 BHK,,,2,1,1205,2b,
Sirajganj,17-Jul,Bianjai,7 BHK,,,2,1,1250,2b,
Sirajganj,18-Jul,Bianjai,7 BHK,,,2,1,1375,2b,
Sirajganj,19-Jul,Bianjai,7 BHK,,,2,1,1665,3b,
Sirajganj,20-Jul,Bianjai,7 BHK,,,2,1,1216,2b,
Sirajganj,21-Jul,Bianjai,7 BHK,,,2,1,1195,2b,
Sirajganj,22-Jul,Bianjai,7 BHK,,,2,1,2321,3b,
Sirajganj,23-Jul,Bianjai,7 BHK,,,2,1,1655,3b,
Sirajganj,24-Jul,Bianjai,7 BHK,,,2,1,1310,2b,
Sirajganj,25-Jul,Bianjai,7 BHK,,,2,1,1251,2b,
Sirajganj,26-Jul,Bianjai,7 BHK,,,2,1,1385,3b,
Sirajganj,27-Jul,Bianjai,7 BHK,,,2,1,1470,3b,
Sirajganj,28-Jul,Bianjai,7 BHK,,,2,1,1260,2b,
Sirajganj,29-Jul,Bianjai,7 BHK,,,2,1,1575,3b,
Sirajganj,30-Jul,Bianjai,7 BHK,,,2,1,651,1b,
Sirajganj,31-Jul,Bianjai,7 BHK,,,2,1,1360,2b,
Sirajganj,1-Aug,Bianjai,7 BHK,,,2,1,1715,3b,
Sirajganj,2-Aug,Bianjai,7 BHK,,,2,1,1595,3b,
Sirajganj,3-Aug,Bianjai,7 BHK,,,2,1,1184,2b,
Sirajganj,4-Aug,Bianjai,7 BHK,,,2,1,1565,3b,
Sirajganj,5-Aug,Bianjai,7 BHK,,,2,1,655,1b,
Sirajganj,6-Aug,Bianjai,7 BHK,,,2,1,1330,2b,
Sirajganj,7-Aug,Bianjai,7 BHK,,,2,1,1680,3b,
Sirajganj,8-Aug,Bianjai,7 BHK,,,2,1,1195,2b,
Sirajganj,9-Aug,Bianjai,7 BHK,,,2,1,820,1b,
Sirajganj,10-Aug,Bianjai,7 BHK,,,2,1,1170,2b,
Sirajganj,11-Aug,Bianjai,7 BHK,,,2,1,2597,4b,
Sirajganj,12-Aug,Bianjai,7 BHK,,,2,1,2569,4b,
Sirajganj,13-Aug,Bianjai,7 BHK,,,2,1,1775,5b,
Sirajganj,14-Aug,Bianjai,7 BHK,,,2,1,2591,1b,
Sirajganj,15-Aug,Bianjai,7 BHK,,,2,1,1730,0b,
Sirajganj,16-Aug,Bianjai,7 BHK,,,2,1,1597,3b,
Sirajganj,17-Aug,Bianjai,7 BHK,,,2,1,1310,3b,
Sirajganj,18-Aug,Bianjai,7 BHK,,,2,1,900,2b,
Sirajganj,19-Aug,Bianjai,7 BHK,,,2,1,1320,3b,
Sirajganj,20-Aug,Bianjai,7 BHK,,,2,1,1180,2b,
Sirajganj,21-Aug,Bianjai,7 BHK,,,2,1,1230,3b,
Sirajganj,22-Aug,Bianjai,7 BHK,,,2,1,1035,2b,
Sirajganj,23-Aug,Bianjai,7 BHK,,,2,1,1300,3b,
Sirajganj,24-Aug,Bianjai,7 BHK,,,2,1,1340,3b,
Sirajganj,25-Aug,Bianjai,7 BHK,,,2,1,1080,2b,
Sirajganj,26-Aug,Bianjai,7 BHK,,,2,1,1154,2b,
Sirajganj,27-Aug,Bianjai,7 BHK,,,2,1,1154,2b,
Sirajganj,28-Aug,Bianjai,7 BHK,,,2,1,692,3b,
Sirajganj,29-Aug,Bianjai,7 BHK,,,2,1,692,3b,
Sirajganj,30-Aug,Bianjai,7 BHK,,,2,1,1389,3b,
Sirajganj,31-Aug,Bianjai,7 BHK,,,2,1,1114,2b,
Sirajganj,1-Sep,Bianjai,7 BHK,,,2,1,1140,2b,
Sirajganj,2-Sep,Bianjai,7 BHK,,,2,1,1075,3b,
Sirajganj,3-Sep,Bianjai,7 BHK,,,2,1,3800,4b,
Sirajganj,4-Sep,Bianjai,7 BHK,,,2,1,3335,4b,
Sirajganj,5-Sep,Bianjai,7 BHK,,,2,1,1527,3b,
Sirajganj,6-Sep,Bianjai,7 BHK,,,2,1,1527,3b,
Sirajganj,7-Sep,Bianjai,7 BHK,,,2,1,1485,2b,
Sirajganj,8-Sep,Bianjai,7 BHK,,,2,1,2415,3b,
Sirajganj,9-Sep,Bianjai,7 BHK,,,2,1,2436,3b,
Sirajganj,10-Sep,Bianjai,7 BHK,,,2,1,2390,3b,
Sirajganj,11-Sep,Bianjai,7 BHK,,,2,1,3600,4b,
Sirajganj,12-Sep,Bianjai,7 BHK,,,2,1,1760,2b,
Sirajganj,13-Sep,Bianjai,7 BHK,,,2,1,3643,4b,
Sirajganj,14-Sep,Bianjai,7 BHK,,,2,1,2578,3b,
Sirajganj,15-Sep,Bianjai,7 BHK,,,2,1,2461,3b,
Sirajganj,16-Sep,Bianjai,7 BHK,,,2,1,2601,3b,
Sirajganj,17-Sep,Bianjai,7 BHK,,,2,1,1510,3b,
Sirajganj,18-Sep,Bianjai,7 BHK,,,2,1,1903,3b,
Sirajganj,19-Sep,Bianjai,7 BHK,,,2,1,1573,3b,
Sirajganj,20-Sep,Bianjai,7 BHK,,,2,1,994,2b,
Sirajganj,21-Sep,Bianjai,7 BHK,,,2,1,1573,3b,
Sirajganj,22-Sep,Bianjai,8 BHK,,,2,1,1174,2b,
Sirajganj,23-Sep,Bianjai,8 BHK,,,2,1,995,2b,
Sirajganj,24-Sep,Bianjai,8 BHK,,,2,1,1473,3b,
Sirajganj,25-Sep,Bianjai,8 BHK,,,2,1,1281,2b,
Sirajganj,26-Sep,Bhaowal,8 BHK,,,2,1,1000,,
Sirajganj,27-Sep,Bhaowal,8 BHK,,,2,1,1075,,
Sirajganj,28-Sep,Bianjai,8 BHK,,,2,1,1639,3b,
Sirajganj,29-Sep,Bianjai,8 BHK,,,2,1,1574,3b,
Sirajganj,30-Sep,Bianjai,8 BHK,,,2,1,994,2b,
Sirajganj,1-Oct,Bianjai,8 BHK,,,2,1,1075,2b,
Sirajganj,2-Oct,Bianjai,8 BHK,,,2,1,1075,2b,
Sirajganj,3-Oct,Bianjai,8 BHK,,,2,1,1640,3b,
Sirajganj,4-Oct,Bianjai,8 BHK,,,2,1,1529,3b,
Sirajganj,5-Oct,Bianjai,8 BHK,,,2,1,1473,3b,
Sirajganj,6-Oct,Bianjai,8 BHK,,,2,1,1371,3b,
Sirajganj,7-Oct,Bianjai,8 BHK,,,2,1,1281,2b,
Sirajganj,8-Oct,Bianjai,8 BHK,,,2,1,1281,2b,
Sirajganj,9-Oct,Bianjai,8 BHK,,,2,1,995,2b,
Sirajganj,10-Oct,Bianjai,8 BHK,,,2,1,994,2b,
Sirajganj,11-Oct,Bianjai,8 BHK,,,2,1,995,2b,
Sirajganj,12-Oct,Bianjai,8 BHK,,,2,1,994,2b,
Sirajganj,13-Oct,Bhaowal,8 BHK,,,2,1,1075,,
Sirajganj,14-Oct,Bhaowal,8 BHK,,,2,1,1075,,
Sirajganj,15-Oct,Bhaowal,8 BHK,,,2,1,1290,,
Sirajganj,16-Oct,Bhaowal,8 BHK,,,2,1,1045,,
Sirajganj,17-Oct,Bianjai,8 BHK,,,2,1,994,2b,
Sirajganj,18-Oct,Bhaowal,8 BHK,,,2,1,1290,,
Sirajganj,19-Oct,Bianjai,8 BHK,,,2,1,1573,3b,
Sirajganj,20-Oct,Bianjai,8 BHK,,,2,1,1529,2b,
Sirajganj,21-Oct,Bianjai,8 BHK,,,2,1,995,2b,
Sirajganj,22-Oct,Bianjai,8 BHK,,,2,1,1281,2b,
Sirajganj,23-Oct,Bianjai,8 BHK,,,2,1,2557,3b,
Sirajganj,24-Oct,Bianjai,8 BHK,,,2,1,2391,3b,
Sirajganj,25-Oct,Bianjai,8 BHK,,,2,1,2386,3b,
Sirajganj,26-Oct,Bianjai,8 BHK,,,2,1,2409,3b,
Sirajganj,27-Oct,Bianjai,8 BHK,,,2,1,3526,4b,
Sirajganj,28-Oct,Bianjai,8 BHK,,,2,1,2367,3b,
Sirajganj,29-Oct,Bianjai,8 BHK,,,2,1,1718,2b,
Sirajganj,30-Oct,Bianjai,8 BHK,,,2,1,3436,4b,
Sirajganj,31-Oct,Bianjai,8 BHK,,,2,1,3533,4b,
Sirajganj,1-Nov,Bianjai,8 BHK,,,2,1,1906,3b,
Sirajganj,2-Nov,Bianjai,8 BHK,,,2,1,1362,2b,
Sirajganj,3-Nov,Bianjai,8 BHK,,,2,1,1273,2b,
Sirajganj,4-Nov,Bianjai,8 BHK,,,2,1,1705,3b,
Sirajganj,5-Nov,Bianjai,8 BHK,,,2,1,1304,2b,
Sirajganj,6-Nov,Bianjai,8 BHK,,,2,1,1655,3b,
Sirajganj,7-Nov,Bianjai,8 BHK,,,2,1,1505,3b,
Sirajganj,8-Nov,Bianjai,8 BHK,,,2,1,1440,3b,
Sirajganj,9-Nov,Bianjai,8 BHK,,,2,1,1879,3b,
Sirajganj,10-Nov,Bianjai,8 BHK,,,2,1,1681,3b,
Sirajganj,11-Nov,Bianjai,8 BHK,,,2,1,1450,3b,
Sirajganj,12-Nov,Bianjai,8 BHK,,,2,1,1884,3b,
Sirajganj,13-Nov,Bianjai,8 BHK,,,2,1,1721,3b,
Sirajganj,14-Nov,Bianjai,8 BHK,,,2,1,1529,3b,
Sirajganj,15-Nov,Bianjai,8 BHK,,,2,1,465,1b,
Sirajganj,16-Nov,Bianjai,8 BHK,,,2,1,488,1b,
Sirajganj,17-Nov,Bianjai,8 BHK,,,2,1,815,2b,
Sirajganj,18-Nov,Bianjai,8 BHK,,,2,1,850,2b,
Sirajganj,19-Nov,Bianjai,8 BHK,,,2,1,2814,4b,
Sirajganj,20-Nov,Bianjai,8 BHK,,,2,1,1022,2b,
Sirajganj,21-Nov,Bianjai,8 BHK,,,2,1,2560,3b,
Sirajganj,22-Nov,Bianjai,8 BHK,,,2,1,2000,3b,
Bogura,23-Nov,Bouo,8 BHK,,,2,1,1100,2b,
Bogura,24-Nov,Bouo,8 BHK,,,2,1,1580,3b,
Bogura,25-Nov,Bouo,8 BHK,,,2,1,1086,6b,
Bogura,26-Nov,Bouo,8 BHK,,,2,1,1629,2b,
Bogura,27-Nov,Bouo,8 BHK,,,2,1,1629,2b,
Bogura,28-Nov,Bouo,8 BHK,,,2,1,1314,1b,
Bogura,29-Nov,Bouo,8 BHK,,,2,1,1314,1b,
Bogura,30-Nov,Bouo,8 BHK,,,2,1,1198,2b,
Bogura,1-Dec,Bouo,8 BHK,,,2,1,1500,3b,
Bogura,2-Dec,Bouo,8 BHK,,,2,1,1086,6b,
Bogura,3-Dec,Bouo,8 BHK,,,2,1,1086,6b,
Bogura,4-Dec,Bouo,8 BHK,,,2,1,1086,6b,
Bogura,5-Dec,Bouo,8 BHK,,,2,1,1940,3b,
Bogura,6-Dec,Bouo,8 BHK,,,2,1,4900,5b,
Bogura,7-Dec,Bouo,8 BHK,,,2,1,1975,3b,
Bogura,8-Dec,Bouo,8 BHK,,,2,1,1910,3b,
Bogura,9-Dec,Bouo,8 BHK,,,2,1,3835,4b,
Bogura,10-Dec,Bouo,8 BHK,,,2,1,1950,3b,
Bogura,11-Dec,Bouo,8 BHK,,,2,1,3755,4b,
Bogura,12-Dec,Bouo,8 BHK,,,2,1,4010,4b,
Bogura,13-Dec,Bouo,8 BHK,,,2,1,2600,4b,
Bogura,14-Dec,Bouo,8 BHK,,,2,1,2100,3b,
Bogura,15-Dec,Bouo,8 BHK,,,2,1,1940,3b,
Bogura,16-Dec,Bouo,8 BHK,,,2,1,5310,5b,
Bogura,17-Dec,Bouo,8 BHK,,,2,1,3900,4b,
Bogura,18-Dec,Bouo,8 BHK,,,2,1,2050,3b,
Bogura,19-Dec,Bouo,8 BHK,,,2,1,4105,4b,
Bogura,20-Dec,Bouo,8 BHK,,,2,1,2610,4b,
Bogura,21-Dec,Bouo,8 BHK,,,2,1,1760,4b,
Bogura,22-Dec,Bouo,8 BHK,,,2,1,1725,4b,
Bogura,23-Dec,Bouo,8 BHK,,,2,1,1693,4b,
Bogura,24-Dec,Bouo,8 BHK,,,2,1,1513,3b,
Bogura,25-Dec,Bouo,8 BHK,,,2,1,1479,3b,
Bogura,26-Dec,Bouo,8 BHK,,,2,1,1322,2b,
Bogura,27-Dec,Bouo,8 BHK,,,2,1,1455,3b,
Bogura,28-Dec,Bouo,8 BHK,,,2,1,1713,4b,
Bogura,29-Dec,Bouo,8 BHK,,,2,1,1427,3b,
Bogura,30-Dec,Bouo,8 BHK,,,2,1,966,2b,
Bogura,31-Dec,Bouo,9 BHK,,,2,1,1743,4b,
Bogura,1-Jan,Bouo,9 BHK,,,2,1,1286,3b,
Bogura,2-Jan,Bouo,9 BHK,,,2,1,1163,2b,
Bogura,3-Jan,Bouo,9 BHK,,,2,1,814,2b,
Bogura,4-Jan,Bouo,9 BHK,,,2,1,708,2b,
Bogura,5-Jan,Bouo,9 BHK,,,2,1,1142,2b,
Bogura,6-Jan,Bouo,9 BHK,,,2,1,1414,3b,
Bogura,7-Jan,Bouo,9 BHK,,,2,1,1485,3b,
Bogura,8-Jan,Bouo,9 BHK,,,2,1,1489,3b,
Bogura,9-Jan,Bouo,9 BHK,,,2,1,1228,2b,
Bogura,10-Jan,Bouo,9 BHK,,,2,1,1618,3b,
Bogura,11-Jan,Bouo,9 BHK,,,2,1,1225,2b,
Bogura,12-Jan,Bouo,9 BHK,,,2,1,1235,2b,
Bogura,13-Jan,Bouo,9 BHK,,,2,1,1599,3b,
Bogura,14-Jan,Bouo,9 BHK,,,2,1,1730,3b,
Bogura,15-Jan,Bouo,9 BHK,,,2,1,2088,3b,
Bogura,16-Jan,Bouo,9 BHK,,,2,1,2574,3b,
Bogura,17-Jan,Bouo,9 BHK,,,2,1,1359,2b,
Bogura,18-Jan,Bouo,9 BHK,,,2,1,2061,3b,
Bogura,19-Jan,Bouo,9 BHK,,,2,1,2187,3b,
Bogura,20-Jan,Bouo,9 BHK,,,2,1,1372,3b,
Bogura,21-Jan,Bouo,9 BHK,,,2,1,1113,2b,
Bogura,22-Jan,Bouo,9 BHK,,,2,1,1312,3b,
Bogura,23-Jan,Bouo,9 BHK,,,2,1,1381,3b,
Bogura,24-Jan,Bouo,9 BHK,,,2,1,1053,2b,
Bogura,25-Jan,Bouo,9 BHK,,,2,1,1450,3b,
Bogura,26-Jan,Bouo,9 BHK,,,2,1,1114,2b,
Bogura,27-Jan,Bouo,9 BHK,,,2,1,1102,2b,
Bogura,28-Jan,Bouo,9 BHK,,,2,1,1405,3b,
Bogura,29-Jan,Bouo,9 BHK,,,2,1,1145,2b,
Bogura,30-Jan,Bouo,9 BHK,,,2,1,1075,2b,
Bogura,31-Jan,Bouo,9 BHK,,,2,1,1089,2b,
Bogura,1-Feb,Bouo,9 BHK,,,2,1,1352,3b,
Bogura,2-Feb,Bouo,9 BHK,,,2,1,1148,2b,
Bogura,3-Feb,Bouo,9 BHK,,,2,1,1082,2b,
Bogura,4-Feb,Bouo,9 BHK,,,2,1,1063,2b,
Bogura,5-Feb,Bouo,9 BHK,,,2,1,1388,3b,
Bogura,6-Feb,Bouo,9 BHK,,,2,1,1062,2b,
Bogura,7-Feb,Bouo,9 BHK,,,2,1,1393,3b,
Bogura,8-Feb,Bouo,9 BHK,,,2,1,1057,2b,
Bogura,9-Feb,Bouo,9 BHK,,,2,1,1199,2b,
Bogura,10-Feb,Bouo,9 BHK,,,2,1,1620,3b,
Bogura,11-Feb,Bouo,9 BHK,,,2,1,1235,2b,
Bogura,12-Feb,Bouo,9 BHK,,,2,1,2170,3b,
Bogura,13-Feb,Bouo,9 BHK,,,2,1,2170,3b,
Bogura,14-Feb,Bouo,9 BHK,,,2,1,1691,3b,
Bogura,15-Feb,Bouo,9 BHK,,,2,1,1691,3b,
Bogura,16-Feb,Bouo,9 BHK,,,2,1,1691,3b,
Bogura,17-Feb,Bouo,9 BHK,,,2,1,2793,3b,
Bogura,18-Feb,Bouo,9 BHK,,,2,1,1900,3b,
Bogura,19-Feb,Bouo,9 BHK,,,2,1,1446,6b,
Bogura,20-Feb,Bouo,9 BHK,,,2,1,1119,2b,
Bogura,21-Feb,Bouo,9 BHK,,,2,1,1119,4b,
Bogura,22-Feb,Bouo,9 BHK,,,2,1,1119,2b,
Bogura,23-Feb,Bouo,9 BHK,,,2,1,1600,2b,
Bogura,24-Feb,Bouo,9 BHK,,,2,1,1900,2b,
Bogura,25-Feb,Bouo,9 BHK,,,2,1,1332,3b,
Bogura,26-Feb,Bouo,9 BHK,,,2,1,980,2b,
Bogura,27-Feb,Bouo,9 BHK,,,2,1,1269,3b,
Bogura,28-Feb,Bouo,9 BHK,,,2,1,1126,2b,
Bogura,1-Mar,Bouo,9 BHK,,,2,1,2360,3b,
Bogura,2-Mar,Bouo,9 BHK,,,2,1,2307,3b,
Bogura,3-Mar,Bouo,9 BHK,,,2,1,1275,3b,
Bogura,4-Mar,Bouo,9 BHK,,,2,1,1135,2b,
Bogura,5-Mar,Bouo,9 BHK,,,2,1,1250,2b,
Bogura,6-Mar,Bouo,9 BHK,,,2,1,1404,3b,
Bogura,7-Mar,Bouo,9 BHK,,,2,1,1144,2b,
Bogura,8-Mar,Bouo,9 BHK,,,2,1,1271,2b,
Bogura,9-Mar,Bouo,9 BHK,,,2,1,1233,2b,
Bogura,10-Mar,Bouo,9 BHK,,,2,1,1655,3b,
Bogura,11-Mar,Bouo,9 BHK,,,2,1,1400,3b,
Bogura,12-Mar,Bouo,9 BHK,,,2,1,1792,3b,
Bogura,13-Mar,Bouo,9 BHK,,,2,1,1262,3b,
Bogura,14-Mar,Bouo,9 BHK,,,2,1,1124,2b,
Bogura,15-Mar,Bouo,9 BHK,,,2,1,1515,3b,
Bogura,16-Mar,Bouo,9 BHK,,,2,1,1515,3b,
Bogura,17-Mar,Bhaowal,9 BHK,,,2,1,1650,,
Bogura,18-Mar,Bhaowal,9 BHK,,,2,1,1650,,
Bogura,19-Mar,Bouo,9 BHK,,,2,1,1731,3b,
Bogura,20-Mar,Bouo,9 BHK,,,2,1,1185,2b,
Bogura,21-Mar,Bouo,9 BHK,,,2,1,2104,3b,
Bogura,22-Mar,Bouo,9 BHK,,,2,1,988,1b,
Bogura,23-Mar,Bouo,9 BHK,,,2,1,1860,3b,
Bogura,24-Mar,Bouo,9 BHK,,,2,1,3265,4b,
Bogura,25-Mar,Bouo,9 BHK,,,2,1,3210,4b,
Bogura,26-Mar,Bouo,9 BHK,,,2,1,1482,3b,
Bogura,27-Mar,Bouo,9 BHK,,,2,1,1057,2b,
Bogura,28-Mar,Bouo,9 BHK,,,2,1,2661,3b,
Bogura,29-Mar,Bouo,9 BHK,,,2,1,1892,3b,
Bogura,30-Mar,Bouo,9 BHK,,,2,1,1251,2b,
Bogura,31-Mar,Bouo,9 BHK,,,2,1,2300,3b,
Bogura,1-Apr,Bouo,9 BHK,,,2,1,2300,3b,
Bogura,2-Apr,Bouo,9 BHK,,,2,1,1605,3b,
Bogura,3-Apr,Bouo,9 BHK,,,2,1,2215,3b,
Bogura,4-Apr,Bouo,9 BHK,,,2,1,1705,3b,
Bogura,5-Apr,Bouo,9 BHK,,,2,1,1640,3b,
Bogura,6-Apr,Bouo,9 BHK,,,2,1,1980,3b,
Bogura,7-Apr,Bouo,9 BHK,,,2,1,1615,3b,
Bogura,8-Apr,Bouo,9 BHK,,,2,1,1685,3b,
Bogura,9-Apr,Bouo,9 BHK,,,2,1,1755,3b,
Bogura,10-Apr,Bouo,0 BHK,,,2,1,1590,3b,
Bogura,11-Apr,Bouo,0 BHK,,,2,1,1875,3b,
Bogura,12-Apr,Bouo,0 BHK,,,2,1,695,1b,
Bogura,13-Apr,Bouo,0 BHK,,,2,1,1760,3b,
Bogura,14-Apr,Bouo,0 BHK,,,2,1,1470,2b,
Bogura,15-Apr,Bouo,0 BHK,,,2,1,1200,2b,
Bogura,16-Apr,Bouo,0 BHK,,,2,1,1630,3b,
Bogura,17-Apr,Bouo,0 BHK,,,2,1,1422,3b,
Bogura,18-Apr,Bouo,0 BHK,,,2,1,1422,3b,
Bogura,19-Apr,Bouo,0 BHK,,,2,1,1058,2b,
Bogura,20-Apr,Bouo,0 BHK,,,2,1,1545,3b,
Rangpur,21-Apr,Barga,0 BHK,,,2,1,1422,3b,
Rangpur,22-Apr,Barga,0 BHK,,,2,1,1100,2b,
Rangpur,23-Apr,Barga,0 BHK,,,2,1,1275,3b,
Rangpur,24-Apr,Barga,0 BHK,,,2,1,1576,1b,
Rangpur,25-Apr,Barga,0 BHK,,,2,1,1709,8b,
Rangpur,26-Apr,Barga,0 BHK,,,2,1,1245,7b,
Rangpur,27-Apr,Barga,0 BHK,,,2,1,1113,6b,
Rangpur,28-Apr,Barga,0 BHK,,,2,1,1040,7b,
Rangpur,29-Apr,Barga,0 BHK,,,2,1,1183,7b,
Rangpur,30-Apr,Barga,0 BHK,,,2,1,1129,7b,
Rangpur,1-May,Barga,0 BHK,,,2,1,1125,7b,
Rangpur,2-May,Barga,0 BHK,,,2,1,1199,4b,
Rangpur,3-May,Barga,0 BHK,,,2,1,815,2b,
Rangpur,4-May,Barga,0 BHK,,,2,1,1385,3b,
Rangpur,5-May,Barga,0 BHK,,,2,1,1260,2b,
Rangpur,6-May,Barga,0 BHK,,,2,1,651,1b,
Rangpur,7-May,Barga,0 BHK,,,2,1,1595,3b,
Rangpur,8-May,Barga,0 BHK,,,2,1,1565,3b,
Rangpur,9-May,Barga,0 BHK,,,2,1,1330,2b,
Rangpur,19-Dec,Barga,0 BHK,,,2,1,1420,3b,
Rangpur,20-Dec,Barga,0 BHK,,,2,1,1208,2b,
Rangpur,21-Dec,Barga,0 BHK,,,2,1,1307,2b,
Rangpur,22-Dec,Bhaowal,0 BHK,,,2,1,1605,,
Rangpur,23-Dec,Bhaowal,0 BHK,,,2,1,1640,,
Rangpur,24-Dec,Bhaowal,0 BHK,,,2,1,1940,,
Rangpur,25-Dec,Bhaowal,0 BHK,,,2,1,1610,,
Rangpur,26-Dec,Bhaowal,0 BHK,,,2,1,1590,,
Rangpur,27-Dec,Bhaowal,0 BHK,,,2,1,2225,,
Rangpur,28-Dec,Bhaowal,0 BHK,,,2,1,1395,,
Rangpur,29-Dec,Bhaowal,0 BHK,,,2,1,2150,,
